timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
4274.075,-47.363,-30.762,-320.801,-74.219,-665.527,1694053248.000,32.197
4274.079,-28.320,-35.156,-62.012,-30.762,-299.805,1694053248.000,32.201
4274.082,1.953,-28.320,252.930,38.086,604.980,1694053248.000,32.205
4274.086,-17.578,-25.879,-40.039,4.883,661.133,1694053248.000,32.209
4274.090,-54.688,-25.879,-394.531,-77.148,-348.633,1694053248.000,32.212
4274.094,-48.828,-25.391,-358.398,-74.219,-623.047,1694053248.000,32.216
4274.098,-24.902,-27.832,-260.742,-32.227,-192.383,1694053248.000,32.220
4274.102,-1.953,-25.391,299.805,23.438,534.180,1694053248.000,32.224
4274.106,-14.160,-31.250,282.227,4.883,493.164,1694053248.000,32.228
4274.108,-58.105,-36.133,-373.535,-66.895,-306.641,1694053248.000,32.231
4274.112,-64.453,-29.785,-486.816,-74.219,-505.371,1694053248.000,32.235
4274.116,-26.367,-25.879,-56.641,-52.734,-343.262,1694053248.000,32.239
4274.120,2.930,-27.832,436.523,9.766,221.680,1694053248.000,32.243
4274.124,1.465,-24.902,194.824,22.949,478.516,1694053248.000,32.247
4274.128,-44.434,-21.484,-464.355,-69.336,-168.945,1694053248.000,32.251
4274.132,-56.641,-23.926,-441.406,-97.656,-513.672,1694053248.000,32.255
4274.136,-34.668,-31.250,-70.801,-64.941,-426.758,1694053248.000,32.258
4274.139,-2.930,-31.250,217.285,2.930,290.039,1694053248.000,32.262
4274.143,-2.441,-28.809,179.688,18.555,798.340,1694053248.000,32.266
4274.147,-54.688,-33.691,-163.574,-75.195,-86.914,1694053248.000,32.270
4274.151,-71.777,-33.691,-402.832,-96.191,-625.977,1694053248.000,32.274
4274.154,-57.617,-31.250,-291.016,-67.383,-430.176,1694053248.000,32.276
4274.158,-22.949,-32.227,192.383,-15.137,184.082,1694053248.000,32.280
4274.162,-25.391,-34.668,404.785,16.602,616.211,1694053248.000,32.284
4274.166,-73.730,-36.621,-138.184,-64.453,-138.184,1694053248.000,32.288
4274.170,-78.125,-47.363,-661.621,-95.215,-461.426,1694053248.000,32.292
4274.173,-62.012,-53.711,-502.930,-72.754,-207.520,1694053248.000,32.296
4274.177,-36.621,-44.922,126.953,-22.461,162.598,1694053248.000,32.300
4274.181,-23.926,-46.387,423.340,17.090,622.070,1694053248.000,32.303
4274.185,-53.223,-51.758,-333.008,-42.969,220.703,1694053248.000,32.307
4274.189,-65.430,-44.922,-653.809,-82.031,-317.383,1694053248.000,32.311
4274.193,-66.406,-50.293,-238.770,-76.172,-524.414,1694053248.000,32.315
4274.197,-26.367,-48.340,58.105,-30.273,-69.824,1694053248.000,32.319
4274.200,-17.090,-39.551,466.797,12.695,571.777,1694053248.000,32.322
4274.204,-56.641,-37.109,-4.883,-42.969,106.445,1694053248.000,32.326
4274.208,-56.152,-36.621,-419.922,-80.566,-584.961,1694053248.000,32.330
4274.211,-54.688,-36.133,-382.324,-50.781,-561.035,1694053248.000,32.334
4274.215,-56.641,-34.668,-85.938,-9.766,-83.008,1694053248.000,32.338
4274.219,-36.621,-40.527,426.270,27.832,603.027,1694053248.000,32.342
4274.223,-56.152,-45.898,-15.625,-16.602,278.320,1694053248.000,32.346
4274.227,-86.914,-50.293,-636.719,-83.496,-400.879,1694053248.000,32.349
4274.231,-75.684,-51.270,-697.754,-71.289,-290.527,1694053248.000,32.353
4274.235,-42.480,-47.852,-62.988,-29.297,-50.293,1694053248.000,32.357
4274.239,-4.395,-46.387,527.344,27.832,430.664,1694053248.000,32.361
4274.243,-34.180,-45.410,62.012,0.977,341.309,1694053248.000,32.365
4274.243,-71.289,-45.410,-401.367,-73.242,-411.621,1694053248.000,32.365
4274.247,-62.012,-40.527,-325.684,-73.242,-617.188,1694053248.000,32.369
4274.251,-43.457,-39.062,-22.461,-58.105,-339.355,1694053248.000,32.373
4274.254,-12.695,-43.457,434.570,14.160,371.582,1694053248.000,32.377
4274.258,-24.902,-43.945,166.992,1.465,439.453,1694053248.000,32.381
4274.262,-72.266,-44.434,-431.152,-78.613,-301.270,1694053248.000,32.385
4274.266,-67.871,-44.922,-418.945,-84.961,-527.344,1694053248.000,32.389
4274.270,-37.109,-48.828,-351.562,-51.758,-39.551,1694053248.000,32.392
4274.274,-1.465,-41.504,-45.898,31.738,817.383,1694053248.000,32.396
4274.278,-13.672,-37.598,226.074,11.230,677.246,1694053248.000,32.400
4274.282,-43.457,-43.945,-274.902,-69.824,-281.250,1694053248.000,32.404
4274.286,-44.434,-39.551,-469.238,-66.406,-604.980,1694053248.000,32.408
4274.289,-49.805,-38.086,-46.875,-52.734,-448.242,1694053248.000,32.412
4274.293,-16.602,-39.551,445.801,18.066,188.477,1694053248.000,32.416
4274.297,-3.418,-45.410,225.586,24.902,502.930,1694053248.000,32.420
4274.301,-52.246,-46.387,-386.719,-69.336,-223.633,1694053248.000,32.424
4274.305,-73.242,-52.734,-414.062,-75.195,-668.457,1694053248.000,32.428
4274.309,-47.363,-51.758,-274.902,-45.410,-445.312,1694053248.000,32.432
4274.313,-0.488,-44.434,96.680,3.418,379.395,1694053248.000,32.436
4274.317,3.418,-48.828,253.418,13.672,786.621,1694053248.000,32.439
4274.321,-45.410,-53.223,-145.996,-59.570,-127.930,1694053248.000,32.443
4274.325,-52.734,-51.270,-410.645,-62.988,-703.613,1694053248.000,32.447
4274.329,-28.809,-49.805,-468.750,-43.457,-391.602,1694053248.000,32.451
4274.332,-15.137,-47.363,-49.805,5.371,327.637,1694053248.000,32.455
4274.333,-23.438,-49.805,475.586,28.809,637.207,1694053248.000,32.455
4274.337,-44.434,-49.805,-104.980,-53.223,-30.762,1694053248.000,32.459
4274.341,-44.434,-41.504,-492.188,-95.703,-517.090,1694053248.000,32.463
4274.345,-41.992,-41.992,-221.191,-94.727,-472.656,1694053248.000,32.467
4274.348,-17.578,-44.434,169.922,-27.344,39.062,1694053248.000,32.471
4274.352,-11.719,-36.621,451.660,23.438,651.367,1694053248.000,32.475
4274.356,-48.340,-35.156,-291.504,-41.016,383.789,1694053248.000,32.479
4274.360,-62.012,-36.621,-751.465,-70.312,-99.121,1694053248.000,32.482
4274.364,-43.457,-32.715,-211.914,-66.895,-451.660,1694053248.000,32.486
4274.368,-22.461,-37.109,180.664,-29.785,-155.273,1694053248.000,32.490
4274.372,-3.418,-37.109,452.148,26.367,531.250,1694053248.000,32.494
4274.376,-42.480,-42.969,12.207,-45.410,91.797,1694053248.000,32.498
4274.381,-57.617,-36.621,-460.938,-92.285,-568.848,1694053248.000,32.503
4274.385,-42.969,-30.762,-442.383,-68.848,-476.074,1694053248.000,32.507
4274.389,-32.227,-36.133,-77.148,-42.969,-99.121,1694053248.000,32.511
4274.393,-10.742,-28.809,498.047,11.230,477.051,1694053248.000,32.515
4274.397,-45.410,-41.016,127.441,-25.879,184.082,1694053248.000,32.519
4274.401,-30.273,-46.387,-574.219,-52.734,-386.230,1694053248.000,32.523
4274.404,-18.555,-31.738,-587.402,-41.016,-363.770,1694053248.000,32.527
4274.408,-47.363,-30.273,-18.066,-45.898,-224.609,1694053248.000,32.530
4274.412,-3.418,-27.344,541.016,4.883,402.344,1694053248.000,32.534
4274.416,-11.230,-22.949,-8.789,-21.973,527.832,1694053248.000,32.538
4274.420,-51.758,-13.184,-611.328,-83.984,-177.246,1694053248.000,32.542
4274.424,-41.016,-6.348,-304.199,-94.238,-578.613,1694053248.000,32.546
4274.439,-23.438,-5.859,8.789,-52.246,-349.121,1694053248.000,32.561
4274.442,9.766,3.418,401.367,22.461,423.340,1694053248.000,32.565
4274.446,0.000,-0.488,213.379,-5.371,456.055,1694053248.000,32.569
4274.450,-51.270,-5.371,-352.539,-82.031,-365.234,1694053248.000,32.573
4274.454,-44.434,-3.418,-408.203,-93.750,-609.863,1694053248.000,32.577
4274.458,-7.812,0.488,-385.254,-68.359,-143.555,1694053248.000,32.581
4274.462,20.508,1.465,-7.324,13.184,750.488,1694053248.000,32.585
4274.466,17.090,-1.465,275.879,15.625,648.926,1694053248.000,32.588
4274.470,-20.020,-7.324,-296.387,-77.637,-321.289,1694053248.000,32.592
4274.474,-15.137,-4.395,-479.980,-66.406,-564.941,1694053248.000,32.596
4274.478,3.418,-1.953,-72.266,-45.410,-373.535,1694053248.000,32.600
4274.482,28.809,-7.812,440.918,10.254,156.738,1694053248.000,32.604
4274.499,31.250,-11.719,274.414,31.250,530.762,1694053248.000,32.621
4274.503,-15.625,-13.672,-330.078,-49.805,-140.137,1694053248.000,32.625
4274.507,-18.066,-18.066,-383.789,-71.289,-601.074,1694053248.000,32.629
4274.511,2.441,-20.508,-151.855,-53.711,-497.559,1694053248.000,32.633
4274.515,12.207,-19.043,230.469,4.883,136.230,1694053248.000,32.637
4274.519,4.395,-22.949,299.805,25.391,718.262,1694053248.000,32.641
4274.522,-17.578,-24.414,-231.934,-47.363,37.598,1694053248.000,32.645
4274.526,-22.949,-16.113,-470.215,-71.289,-596.191,1694053248.000,32.648
4274.530,-13.184,-19.043,-423.828,-52.734,-453.125,1694053248.000,32.652
4274.534,14.160,-14.160,-252.930,11.230,295.898,1694053248.000,32.656
4274.538,16.113,-9.277,318.848,50.781,704.102,1694053248.000,32.660
4274.542,-13.184,-18.066,-37.598,-28.320,-31.250,1694053248.000,32.664
4274.528,-24.902,-15.137,-529.785,-71.777,-612.305,1694053248.000,32.650
4274.532,-32.227,-18.066,-239.258,-54.199,-531.250,1694053248.000,32.654
4274.536,-16.602,-27.344,228.516,-9.766,-79.102,1694053248.000,32.658
4274.540,18.555,-29.297,461.914,40.039,504.395,1694053248.000,32.662
4274.544,-8.789,-24.414,-125.977,-33.691,175.781,1694053248.000,32.666
4274.547,-38.574,-22.461,-528.809,-91.309,-398.926,1694053248.000,32.670
4274.551,-30.273,-27.832,-335.938,-62.012,-397.949,1694053248.000,32.674
4274.555,-3.906,-26.367,25.391,-14.160,6.348,1694053248.000,32.677
4274.559,22.461,-25.391,365.234,29.785,646.973,1694053248.000,32.681
4274.563,-6.348,-32.715,-46.875,-13.672,273.438,1694053248.000,32.685
4274.567,-43.945,-36.133,-429.688,-61.035,-528.320,1694053248.000,32.689
4274.571,-36.621,-37.109,-320.801,-64.941,-609.375,1694053248.000,32.693
4274.575,-7.324,-36.133,-337.891,-20.508,22.461,1694053248.000,32.697
4274.578,20.020,-32.715,161.133,42.969,811.523,1694053248.000,32.701
4274.582,-9.277,-37.598,226.562,-11.719,316.895,1694053248.000,32.705
4274.586,-49.316,-41.016,-415.039,-83.008,-509.277,1694053248.000,32.709
4274.590,-32.715,-31.738,-480.957,-69.824,-589.355,1694053248.000,32.713
4274.594,-12.695,-32.227,-133.789,-22.461,-208.984,1694053248.000,32.717
4274.598,0.977,-34.668,412.598,29.785,460.938,1694053248.000,32.721
4274.602,-12.207,-37.109,-15.625,4.395,407.715,1694053248.000,32.724
4274.606,-48.340,-43.457,-664.062,-68.848,-224.121,1694053248.000,32.728
4274.610,-48.340,-43.457,-309.082,-80.566,-519.531,1694053248.000,32.732
4274.614,-27.832,-41.992,-3.906,-43.457,-365.723,1694053248.000,32.736
4274.618,0.488,-44.434,358.887,20.508,422.852,1694053248.000,32.740
4274.618,-8.789,-43.945,223.145,5.371,548.340,1694053248.000,32.741
4274.622,-38.086,-45.410,-249.512,-63.477,-318.848,1694053248.000,32.745
4274.626,-34.180,-40.527,-353.516,-70.312,-578.613,1694053248.000,32.749
4274.630,-20.996,-36.133,-245.605,-40.039,-260.742,1694053248.000,32.753
4274.634,6.836,-33.691,276.855,20.508,429.688,1694053248.000,32.757
4274.638,-7.324,-36.133,240.234,16.602,583.496,1694053248.000,32.761
4274.642,-51.758,-41.016,-342.773,-63.477,-165.039,1694053248.000,32.765
4274.646,-46.875,-36.621,-600.586,-73.730,-291.504,1694053248.000,32.768
4274.649,-24.414,-31.738,-475.586,-38.086,-50.293,1694053248.000,32.772
4274.653,-10.742,-31.738,302.246,9.766,238.281,1694053248.000,32.776
4274.657,-7.324,-37.109,333.008,14.648,481.934,1694053248.000,32.780
4274.661,-13.184,-41.504,-281.738,-31.738,-115.723,1694053248.000,32.784
4274.665,-39.062,-35.645,-352.539,-62.988,-552.734,1694053248.000,32.787
4274.668,-47.363,-26.367,-154.297,-76.660,-514.648,1694053248.000,32.791
4274.672,-8.301,-23.438,223.633,-11.719,140.137,1694053248.000,32.795
4274.676,3.418,-27.344,387.695,33.691,721.191,1694053248.000,32.799
4274.680,-40.039,-27.832,-138.672,-47.363,-50.293,1694053248.000,32.803
4274.684,-62.012,-28.320,-469.727,-91.797,-527.832,1694053248.000,32.807
4274.688,-34.180,-28.809,-437.500,-52.734,-222.656,1694053248.000,32.811
4274.692,-11.719,-27.344,-224.121,5.371,367.676,1694053248.000,32.814
4274.696,-12.695,-26.367,385.742,42.969,706.543,1694053248.000,32.818
4274.700,-44.434,-28.809,-14.648,-29.785,6.348,1694053248.000,32.822
4274.704,-60.547,-25.879,-493.652,-93.750,-579.102,1694053248.000,32.826
4274.708,-46.387,-23.438,-253.418,-76.172,-520.508,1694053248.000,32.830
4274.708,-22.949,-26.855,200.195,-28.320,-94.727,1694053248.000,32.830
4274.712,-9.766,-30.273,481.934,17.090,528.809,1694053248.000,32.834
4274.716,-36.133,-34.180,-64.941,-33.691,132.324,1694053248.000,32.838
4274.720,-62.012,-33.691,-442.871,-88.379,-543.945,1694053248.000,32.842
4274.724,-56.641,-31.738,-355.957,-78.125,-507.324,1694053248.000,32.846
4274.728,-33.691,-30.762,37.598,-48.340,-142.578,1694053248.000,32.850
4274.731,-10.254,-34.180,278.320,10.742,722.656,1694053248.000,32.854
4274.735,-26.855,-33.691,-281.250,-15.625,651.367,1694053248.000,32.857
4274.739,-40.039,-26.367,-425.781,-74.707,-318.359,1694053248.000,32.861
4274.743,-49.316,-25.879,-270.508,-85.449,-552.246,1694053248.000,32.865
4274.747,-31.250,-33.203,-272.461,-48.828,-24.414,1694053248.000,32.869
4274.751,16.113,-28.809,245.605,36.133,661.621,1694053248.000,32.873
4274.755,-17.578,-30.273,272.461,-10.254,298.340,1694053248.000,32.877
4274.759,-53.223,-37.109,-380.859,-88.379,-452.148,1694053248.000,32.881
4274.763,-38.086,-40.039,-454.590,-68.359,-569.824,1694053248.000,32.885
4274.767,-34.180,-40.039,12.695,-41.992,-309.570,1694053248.000,32.889
4274.771,-0.488,-35.156,505.371,17.578,352.539,1694053248.000,32.893
4274.775,-6.348,-40.039,40.039,7.812,548.340,1694053248.000,32.897
4274.778,-48.828,-33.691,-573.730,-67.871,-54.199,1694053248.000,32.901
4274.782,-35.156,-24.414,-346.680,-68.848,-485.840,1694053248.000,32.904
4274.786,-21.484,-32.227,-136.230,-62.500,-386.230,1694053248.000,32.908
4274.790,-5.371,-37.109,166.992,-3.418,390.625,1694053248.000,32.912
4274.794,-7.812,-35.645,111.816,22.949,639.160,1694053248.000,32.916
4274.798,-36.133,-36.621,-239.258,-71.289,-288.086,1694053248.000,32.920
4274.813,-49.805,-34.180,-366.699,-98.145,-635.742,1694053248.000,32.935
4274.817,-37.109,-32.227,-236.328,-61.523,-396.484,1694053248.000,32.939
4274.821,-7.812,-31.738,288.086,-5.859,208.008,1694053248.000,32.943
4274.824,-8.789,-28.809,359.863,16.602,485.352,1694053248.000,32.947
4274.828,-48.340,-34.180,-285.645,-53.223,-209.961,1694053248.000,32.951
4274.832,-53.223,-35.156,-640.625,-90.332,-430.176,1694053248.000,32.955
4274.836,-40.527,-34.668,-435.547,-73.242,-231.445,1694053248.000,32.959
4274.840,-17.578,-36.133,231.934,-23.926,189.941,1694053248.000,32.962
4274.844,-10.254,-41.504,330.078,5.859,547.363,1694053248.000,32.966
4274.848,-53.223,-44.922,-364.258,-55.664,7.324,1694053248.000,32.970
4274.852,-61.035,-37.598,-527.832,-81.543,-471.680,1694053248.000,32.974
4274.856,-45.410,-37.109,-192.871,-64.453,-483.887,1694053248.000,32.978
4274.858,-20.996,-42.969,244.141,-16.113,83.496,1694053248.000,32.980
4274.862,0.488,-41.504,385.742,24.414,632.324,1694053248.000,32.984
4274.866,-42.480,-44.434,-88.379,-53.223,-1.953,1694053248.000,32.988
4274.870,-53.223,-46.387,-383.789,-95.703,-593.262,1694053248.000,32.992
4274.874,-17.090,-41.504,-343.750,-72.266,-461.426,1694053248.000,32.996
4274.877,14.160,-37.109,-13.184,-13.184,111.816,1694053248.000,33.000
4274.881,9.766,-36.621,396.973,28.809,710.938,1694053248.000,33.004
4274.885,-40.527,-40.527,-19.531,-42.480,120.117,1694053248.000,33.007
4274.889,-66.406,-46.875,-591.309,-76.660,-474.609,1694053248.000,33.011
4274.893,-64.453,-43.945,-534.180,-49.316,-307.129,1694053248.000,33.015
4274.897,-37.109,-34.180,171.387,-11.719,-55.176,1694053248.000,33.019
4274.901,-19.531,-42.969,511.230,36.621,483.887,1694053248.000,33.023
4274.904,-58.105,-47.363,-55.176,-18.066,175.781,1694053248.000,33.027
4274.908,-76.660,-38.574,-505.859,-77.148,-492.676,1694053248.000,33.031
4274.912,-62.012,-36.621,-342.285,-64.941,-535.156,1694053248.000,33.035
4274.916,-44.922,-35.156,144.043,-37.109,-225.098,1694053248.000,33.039
4274.920,-5.371,-35.645,303.711,27.344,679.688,1694053248.000,33.043
4274.924,-22.461,-38.086,-248.535,-4.883,660.645,1694053248.000,33.047
4274.928,-78.613,-40.039,-470.703,-91.309,-354.980,1694053248.000,33.051
4274.932,-82.031,-44.922,-338.379,-97.656,-564.453,1694053248.000,33.054
4274.935,-53.223,-41.992,-312.012,-56.152,-73.730,1694053248.000,33.058
4274.939,-22.949,-35.645,225.586,6.348,610.352,1694053248.000,33.062
4274.943,-33.691,-41.016,262.207,-19.531,328.613,1694053248.000,33.066
4274.947,-73.242,-46.875,-390.625,-86.914,-435.547,1694053248.000,33.070
4274.950,-72.266,-43.457,-418.457,-80.078,-562.500,1694053248.000,33.072
4274.953,-36.621,-39.551,2.930,-42.480,-353.027,1694053248.000,33.076
4274.957,-7.324,-42.480,479.980,3.418,291.992,1694053248.000,33.080
4274.961,-21.484,-45.410,134.277,-7.812,399.902,1694053248.000,33.084
4274.965,-48.828,-45.410,-490.723,-69.336,-275.391,1694053248.000,33.088
4274.969,-51.758,-46.875,-428.711,-85.449,-527.344,1694053248.000,33.092
4274.973,-43.945,-49.316,-183.594,-61.523,-357.910,1694053248.000,33.096
4274.977,-6.836,-47.852,235.840,1.465,350.098,1694053248.000,33.099
4274.981,-2.930,-43.945,-101.562,11.230,740.234,1694053248.000,33.103
4274.985,-52.246,-37.109,-512.695,-70.801,-108.398,1694053248.000,33.107
4274.989,-56.152,-43.457,-320.312,-90.332,-640.137,1694053248.000,33.111
4274.992,-33.691,-48.828,-230.469,-49.805,-399.414,1694053248.000,33.115
4274.993,-7.324,-39.551,266.602,11.230,211.426,1694053248.000,33.115
4274.997,-16.113,-44.434,369.141,14.648,492.188,1694053248.000,33.119
4275.001,-59.082,-49.316,-226.562,-62.500,-206.055,1694053248.000,33.123
4275.004,-66.406,-46.387,-473.633,-87.891,-598.633,1694053248.000,33.127
4275.008,-50.293,-47.852,-258.301,-70.312,-351.074,1694053248.000,33.131
4275.012,-19.043,-46.875,219.727,-12.695,238.281,1694053248.000,33.135
4275.016,-12.695,-40.527,336.426,15.625,598.633,1694053248.000,33.139
4275.020,-48.340,-45.410,-413.574,-62.988,126.953,1694053248.000,33.142
4275.024,-66.895,-46.387,-774.414,-94.238,-177.246,1694053248.000,33.146
4275.028,-57.617,-39.062,-245.117,-74.219,-365.723,1694053248.000,33.150
4275.032,-29.785,-45.410,248.535,-28.320,-44.434,1694053248.000,33.154
4275.036,-8.301,-52.734,388.672,12.695,625.977,1694053248.000,33.158
4275.040,-43.457,-49.805,-61.523,-56.641,37.109,1694053248.000,33.162
4275.043,-70.312,-53.223,-378.418,-93.750,-658.203,1694053248.000,33.166
4275.047,-47.363,-53.711,-316.895,-71.777,-506.836,1694053248.000,33.170
4275.051,-15.137,-48.340,22.949,-26.855,-5.371,1694053248.000,33.174
4275.055,0.977,-45.410,474.121,23.926,522.461,1694053248.000,33.178
4275.059,-41.016,-42.480,-38.574,-41.992,124.512,1694053248.000,33.182
4275.063,-65.430,-43.457,-637.695,-93.262,-379.883,1694053248.000,33.186
4275.067,-54.199,-44.434,-546.875,-74.219,-299.805,1694053248.000,33.189
4275.071,-36.133,-42.969,137.695,-41.016,-70.801,1694053248.000,33.193
4275.075,-2.441,-43.945,525.391,21.973,461.914,1694053248.000,33.197
4275.079,-37.598,-45.410,-122.070,-23.926,316.895,1694053248.000,33.201
4275.083,-76.172,-42.480,-546.875,-95.703,-342.773,1694053248.000,33.205
4275.083,-57.129,-41.992,-226.562,-83.008,-524.902,1694053248.000,33.205
4275.087,-35.645,-41.504,122.559,-42.480,-207.031,1694053248.000,33.209
4275.091,-12.207,-40.039,448.730,24.902,460.449,1694053248.000,33.213
4275.094,-30.762,-41.016,168.945,-5.371,315.918,1694053248.000,33.217
4275.098,-66.406,-41.504,-374.023,-83.496,-377.441,1694053248.000,33.221
4275.102,-62.500,-36.133,-378.906,-87.402,-503.906,1694053248.000,33.225
4275.106,-41.504,-40.527,-323.730,-44.922,-23.926,1694053248.000,33.229
4275.110,-15.625,-42.480,69.336,21.484,841.797,1694053248.000,33.232
4275.114,-33.691,-36.621,260.254,-6.836,495.117,1694053248.000,33.236
4275.118,-73.242,-34.668,-314.453,-85.449,-415.527,1694053248.000,33.240
4275.122,-73.730,-34.668,-414.551,-88.867,-582.520,1694053248.000,33.244
4275.126,-53.223,-39.062,-9.277,-42.969,-363.281,1694053248.000,33.248
4275.131,-22.461,-39.551,438.965,43.457,318.359,1694053248.000,33.253
4275.135,-27.344,-37.598,129.395,23.926,493.652,1694053248.000,33.257
4275.139,-60.547,-34.180,-428.711,-81.055,-221.680,1694053248.000,33.261
4275.143,-63.965,-33.691,-336.914,-91.309,-532.715,1694053248.000,33.265
4275.147,-51.758,-32.227,-48.828,-61.035,-415.039,1694053248.000,33.269
4275.151,-19.043,-34.180,287.109,-1.953,362.305,1694053248.000,33.273
4275.154,-18.066,-34.668,160.645,6.836,740.234,1694053248.000,33.277
4275.158,-60.547,-29.785,-308.594,-72.754,-217.285,1694053248.000,33.280
4275.162,-62.988,-32.227,-299.805,-89.355,-661.621,1694053248.000,33.284
4275.166,-40.527,-33.691,-328.613,-57.617,-344.238,1694053248.000,33.288
4275.170,-18.066,-32.715,-19.531,-4.883,332.031,1694053248.000,33.292
4275.174,-11.230,-33.691,399.414,7.324,542.480,1694053248.000,33.296
4275.188,-46.875,-36.133,-159.668,-64.453,-165.039,1694053248.000,33.310
4275.192,-63.965,-34.668,-460.938,-88.867,-571.289,1694053248.000,33.314
4275.195,-51.758,-36.621,-195.312,-62.500,-460.938,1694053248.000,33.318
4275.199,-16.602,-39.062,263.672,-9.766,115.234,1694053248.000,33.322
4275.203,-7.812,-40.039,382.324,15.625,590.332,1694053248.000,33.326
4275.207,-53.223,-41.992,-382.324,-51.270,192.871,1694053248.000,33.330
4275.211,-63.477,-37.598,-718.262,-79.102,-111.328,1694053248.000,33.334
4275.215,-53.223,-30.762,-235.840,-56.152,-318.359,1694053248.000,33.337
4275.219,-28.320,-34.668,205.566,-13.184,-56.641,1694053248.000,33.341
4275.223,-11.230,-41.992,372.559,28.320,625.000,1694053248.000,33.345
4275.227,-52.734,-43.945,-86.426,-45.898,118.652,1694053248.000,33.349
4275.231,-71.777,-45.410,-379.395,-100.586,-601.074,1694053248.000,33.353
4275.222,-58.594,-46.875,-297.852,-72.266,-501.953,1694053248.000,33.345
4275.226,-27.344,-43.457,43.945,-23.926,-38.086,1694053248.000,33.349
4275.230,-3.906,-46.387,484.863,20.996,554.199,1694053248.000,33.353
4275.234,-42.969,-47.852,41.016,-37.109,164.062,1694053248.000,33.357
4275.238,-74.219,-40.039,-518.555,-95.703,-495.117,1694053248.000,33.361
4275.242,-56.152,-40.527,-467.285,-78.613,-413.574,1694053248.000,33.365
4275.246,-30.273,-41.504,6.836,-35.645,-13.184,1694053248.000,33.369
4275.250,-7.812,-40.527,447.754,16.113,524.414,1694053248.000,33.372
4275.254,-32.715,-41.016,-135.742,-22.949,325.195,1694053248.000,33.376
4275.258,-69.336,-41.504,-643.066,-77.148,-301.758,1694053248.000,33.380
4275.261,-64.453,-44.434,-294.922,-68.359,-533.203,1694053248.000,33.384
4275.265,-48.340,-42.480,86.914,-42.969,-288.574,1694053248.000,33.388
4275.278,-10.254,-37.598,320.801,14.160,512.207,1694053248.000,33.400
4275.282,-13.672,-36.621,19.531,-8.301,436.523,1694053248.000,33.404
4275.286,-66.895,-33.691,-310.059,-86.914,-444.336,1694053248.000,33.408
4275.289,-68.848,-36.133,-321.777,-83.496,-624.512,1694053248.000,33.412
4275.293,-40.039,-40.527,-335.449,-43.945,-75.684,1694053248.000,33.416
4275.297,-13.184,-38.086,28.809,7.812,815.918,1694053248.000,33.420
4275.301,-23.438,-35.156,151.855,-2.930,637.207,1694053248.000,33.424
4275.305,-56.152,-34.668,-369.141,-64.453,-304.688,1694053248.000,33.427
4275.309,-54.688,-34.180,-551.270,-62.500,-440.918,1694053248.000,33.431
4275.313,-41.504,-40.039,-244.141,-39.551,-175.293,1694053248.000,33.435
4275.317,-11.719,-40.527,430.176,14.160,265.625,1694053248.000,33.439
4275.321,-17.578,-42.969,240.234,17.090,425.293,1694053248.000,33.443
4275.326,-61.035,-43.457,-394.531,-57.617,-230.957,1694053248.000,33.449
4275.330,-65.430,-38.086,-355.957,-64.453,-558.594,1694053248.000,33.453
4275.334,-48.340,-36.621,-26.855,-46.875,-425.293,1694053248.000,33.457
4275.338,-11.719,-37.109,345.215,7.812,216.797,1694053248.000,33.461
4275.342,-9.766,-39.551,257.324,20.996,555.664,1694053248.000,33.465
4275.346,-53.711,-36.133,-328.613,-64.453,-131.836,1694053248.000,33.469
4275.350,-62.500,-36.621,-429.199,-82.031,-529.785,1694053248.000,33.473
4275.353,-46.387,-42.480,-385.254,-52.246,-329.102,1694053248.000,33.476
4275.357,-10.254,-38.086,-28.809,1.465,343.750,1694053248.000,33.480
4275.361,-4.883,-33.691,410.645,15.625,628.418,1694053248.000,33.484
4275.365,-49.805,-40.527,-109.863,-54.199,-146.484,1694053248.000,33.488
4275.369,-63.965,-43.457,-488.770,-80.566,-581.055,1694053248.000,33.492
4275.368,-46.387,-37.598,-239.746,-59.082,-414.062,1694053248.000,33.491
4275.372,-18.555,-35.156,294.434,-16.602,46.875,1694053248.000,33.495
4275.376,-7.812,-37.598,413.086,16.602,500.488,1694053248.000,33.499
4275.380,-48.828,-42.480,-194.824,-45.898,14.160,1694053248.000,33.503
4275.384,-66.895,-47.852,-483.887,-88.379,-427.246,1694053248.000,33.507
4275.388,-56.641,-51.270,-315.918,-70.801,-367.188,1694053248.000,33.511
4275.392,-34.668,-49.805,144.043,-22.949,68.848,1694053248.000,33.515
4275.396,-16.113,-52.246,269.043,24.414,783.691,1694053248.000,33.518
4275.399,-56.152,-55.176,-507.324,-33.691,508.301,1694053248.000,33.522
4275.403,-85.938,-50.293,-567.871,-92.285,-367.188,1694053248.000,33.526
4275.407,-73.242,-46.875,-264.160,-84.961,-623.535,1694053248.000,33.530
4275.411,-36.621,-46.875,21.484,-38.574,-161.621,1694053248.000,33.534
4275.414,-10.254,-40.527,486.816,14.160,476.562,1694053248.000,33.537
4275.418,-40.527,-41.992,49.805,-37.109,77.637,1694053248.000,33.541
4275.422,-69.336,-49.805,-534.180,-89.844,-511.230,1694053248.000,33.545
4275.426,-53.711,-44.922,-409.180,-74.707,-443.359,1694053248.000,33.549
